path,class
dataset/ImageDataset/normal/Normal_Videos_880_x264396.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x264588.0.jpg,normal
dataset/ImageDataset/crime/Stealing053_x264405.0.jpg,crime
dataset/ImageDataset/crime/Burglary076_x264418.0.jpg,crime
dataset/ImageDataset/crime/Stealing061_x26460.0.jpg,crime
dataset/ImageDataset/crime/Burglary098_x26412.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_641_x26477.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_894_x26439.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x264145.0.jpg,normal
dataset/ImageDataset/crime/Burglary061_x26497.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x264816.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_576_x264327.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x2641350.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x264761.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641094.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_417_x26431.0.jpg,normal
dataset/ImageDataset/crime/Stealing077_x264149.0.jpg,crime
dataset/ImageDataset/crime/Burglary100_x264201.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x264766.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641889.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x264610.0.jpg,normal
dataset/ImageDataset/crime/Stealing019_x264103.0.jpg,crime
dataset/ImageDataset/crime/Stealing002_x26464.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641696.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_576_x264305.0.jpg,normal
dataset/ImageDataset/crime/Stealing084_x26493.0.jpg,crime
dataset/ImageDataset/crime/Burglary079_x264114.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2641882.0.jpg,normal
dataset/ImageDataset/crime/Burglary071_x26437.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x264802.0.jpg,crime
dataset/ImageDataset/crime/Burglary071_x26458.0.jpg,crime
dataset/ImageDataset/crime/Stealing023_x264161.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2642884.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_783_x264198.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x264667.0.jpg,normal
dataset/ImageDataset/crime/Burglary062_x264214.0.jpg,crime
dataset/ImageDataset/crime/Stealing086_x264404.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_352_x26495.0.jpg,normal
dataset/ImageDataset/crime/Burglary065_x264133.0.jpg,crime
dataset/ImageDataset/crime/Stealing084_x264280.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2643436.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642696.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_641_x26466.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642137.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_887_x264106.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x264602.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2643265.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2643491.0.jpg,normal
dataset/ImageDataset/crime/Burglary052_x264241.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_880_x264197.0.jpg,normal
dataset/ImageDataset/crime/Stealing012_x26484.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_940_x264936.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x264202.0.jpg,normal
dataset/ImageDataset/crime/Burglary075_x264171.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_603_x2642.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x26447.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_893_x264175.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_175_x26464.0.jpg,normal
dataset/ImageDataset/crime/Burglary065_x264306.0.jpg,crime
dataset/ImageDataset/crime/Stealing078_x26420.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2642244.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2642431.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641589.0.jpg,normal
dataset/ImageDataset/crime/Stealing023_x264144.0.jpg,crime
dataset/ImageDataset/crime/Stealing088_x264361.0.jpg,crime
dataset/ImageDataset/crime/Burglary076_x26488.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_696_x26434.0.jpg,normal
dataset/ImageDataset/crime/Stealing067_x26446.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641040.0.jpg,normal
dataset/ImageDataset/crime/Burglary082_x26478.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2643034.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x2641212.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_175_x26422.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2641922.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_887_x26418.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x26437.0.jpg,normal
dataset/ImageDataset/crime/Stealing023_x264145.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x264427.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_877_x264137.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x264794.0.jpg,crime
dataset/ImageDataset/crime/Stealing021_x26463.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x264454.0.jpg,normal
dataset/ImageDataset/crime/Stealing049_x26413.0.jpg,crime
dataset/ImageDataset/crime/Stealing088_x2649.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x264690.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2643363.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_887_x264176.0.jpg,normal
dataset/ImageDataset/crime/Burglary065_x264227.0.jpg,crime
dataset/ImageDataset/crime/Stealing013_x264127.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x2641264.0.jpg,crime
dataset/ImageDataset/crime/Burglary057_x26460.0.jpg,crime
dataset/ImageDataset/crime/Burglary079_x264272.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_478_x26434.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2643270.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_866_x26435.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642899.0.jpg,normal
dataset/ImageDataset/crime/Stealing021_x26484.0.jpg,crime
dataset/ImageDataset/crime/Burglary100_x26496.0.jpg,crime
dataset/ImageDataset/crime/Burglary069_x26432.0.jpg,crime
dataset/ImageDataset/crime/Stealing086_x264525.0.jpg,crime
dataset/ImageDataset/crime/Burglary057_x26421.0.jpg,crime
dataset/ImageDataset/crime/Burglary090_x26483.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_880_x264468.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2641538.0.jpg,normal
dataset/ImageDataset/crime/Stealing089_x26413.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_895_x26460.0.jpg,normal
dataset/ImageDataset/crime/Burglary062_x26428.0.jpg,crime
dataset/ImageDataset/crime/Stealing088_x264248.0.jpg,crime
dataset/ImageDataset/crime/Stealing020_x26422.0.jpg,crime
dataset/ImageDataset/crime/Stealing013_x264119.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x2641071.0.jpg,crime
dataset/ImageDataset/crime/Burglary061_x264293.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_887_x264209.0.jpg,normal
dataset/ImageDataset/crime/Burglary058_x26422.0.jpg,crime
dataset/ImageDataset/crime/Stealing088_x264189.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_880_x264492.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641556.0.jpg,normal
dataset/ImageDataset/crime/Burglary061_x264270.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x264472.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_871_x26472.0.jpg,normal
dataset/ImageDataset/crime/Stealing088_x264284.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x264382.0.jpg,crime
dataset/ImageDataset/crime/Burglary091_x264106.0.jpg,crime
dataset/ImageDataset/crime/Burglary096_x264191.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_944_x264212.0.jpg,normal
dataset/ImageDataset/crime/Stealing088_x26493.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2643252.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x2641337.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_877_x26439.0.jpg,normal
dataset/ImageDataset/crime/Burglary065_x264164.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x264887.0.jpg,crime
dataset/ImageDataset/crime/Burglary080_x2642.0.jpg,crime
dataset/ImageDataset/crime/Stealing086_x26479.0.jpg,crime
dataset/ImageDataset/crime/Stealing086_x264566.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x264759.0.jpg,crime
dataset/ImageDataset/crime/Stealing042_x264124.0.jpg,crime
dataset/ImageDataset/crime/Stealing079_x264143.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_869_x26424.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264558.0.jpg,crime
dataset/ImageDataset/crime/Burglary065_x26414.0.jpg,crime
dataset/ImageDataset/crime/Burglary075_x264274.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_940_x264494.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_352_x26472.0.jpg,normal
dataset/ImageDataset/crime/Burglary057_x26420.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x2641267.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x264780.0.jpg,crime
dataset/ImageDataset/crime/Stealing086_x264532.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_940_x2641140.0.jpg,normal
dataset/ImageDataset/crime/Burglary075_x264471.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2642156.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_453_x26480.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641673.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_887_x26438.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264692.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x264917.0.jpg,crime
dataset/ImageDataset/crime/Stealing043_x26462.0.jpg,crime
dataset/ImageDataset/crime/Burglary100_x264229.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2642979.0.jpg,normal
dataset/ImageDataset/crime/Burglary052_x264176.0.jpg,crime
dataset/ImageDataset/crime/Burglary075_x264351.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2643548.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x264115.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_880_x264230.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264257.0.jpg,crime
dataset/ImageDataset/crime/Stealing013_x26465.0.jpg,crime
dataset/ImageDataset/crime/Stealing045_x264232.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2642895.0.jpg,normal
dataset/ImageDataset/crime/Burglary079_x264102.0.jpg,crime
dataset/ImageDataset/crime/Stealing013_x264201.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_360_x26419.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_880_x264272.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642759.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_248_x26433.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_606_x26438.0.jpg,normal
dataset/ImageDataset/crime/Stealing002_x2645.0.jpg,crime
dataset/ImageDataset/crime/Burglary076_x264394.0.jpg,crime
dataset/ImageDataset/crime/Burglary082_x26469.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2643169.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x264959.0.jpg,crime
dataset/ImageDataset/crime/Burglary057_x264134.0.jpg,crime
dataset/ImageDataset/crime/Burglary088_x264112.0.jpg,crime
dataset/ImageDataset/crime/Stealing086_x264106.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_696_x26439.0.jpg,normal
dataset/ImageDataset/crime/Stealing088_x26449.0.jpg,crime
dataset/ImageDataset/crime/Stealing079_x26460.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641054.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642163.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x26465.0.jpg,normal
dataset/ImageDataset/crime/Stealing075_x264146.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2642046.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x264114.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_182_x26442.0.jpg,normal
dataset/ImageDataset/crime/Stealing084_x264158.0.jpg,crime
dataset/ImageDataset/crime/Stealing002_x26496.0.jpg,crime
dataset/ImageDataset/crime/Stealing051_x26419.0.jpg,crime
dataset/ImageDataset/crime/Burglary091_x26447.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_210_x264100.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_453_x26435.0.jpg,normal
dataset/ImageDataset/crime/Stealing037_x26485.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x2641522.0.jpg,crime
dataset/ImageDataset/crime/Stealing020_x264207.0.jpg,crime
dataset/ImageDataset/crime/Burglary072_x26426.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_247_x264149.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641700.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_182_x26470.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_877_x264248.0.jpg,normal
dataset/ImageDataset/crime/Stealing088_x264242.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_890_x26428.0.jpg,normal
dataset/ImageDataset/crime/Stealing068_x264121.0.jpg,crime
dataset/ImageDataset/crime/Stealing019_x264146.0.jpg,crime
dataset/ImageDataset/crime/Burglary090_x26469.0.jpg,crime
dataset/ImageDataset/crime/Stealing020_x264158.0.jpg,crime
dataset/ImageDataset/crime/Stealing059_x26473.0.jpg,crime
dataset/ImageDataset/crime/Stealing002_x26493.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_880_x264424.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_877_x264323.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641740.0.jpg,normal
dataset/ImageDataset/crime/Burglary053_x26462.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_893_x264153.0.jpg,normal
dataset/ImageDataset/crime/Stealing079_x26441.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x264581.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_880_x264139.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_887_x264143.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641674.0.jpg,normal
dataset/ImageDataset/crime/Stealing088_x264223.0.jpg,crime
dataset/ImageDataset/crime/Stealing086_x264165.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x264950.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x264220.0.jpg,normal
dataset/ImageDataset/crime/Stealing086_x264256.0.jpg,crime
dataset/ImageDataset/crime/Burglary061_x264261.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_196_x26465.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2642706.0.jpg,normal
dataset/ImageDataset/crime/Stealing045_x264303.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_940_x2641035.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2642938.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x264109.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x264921.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2643350.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_576_x264249.0.jpg,normal
dataset/ImageDataset/crime/Stealing049_x26419.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2641278.0.jpg,normal
dataset/ImageDataset/crime/Burglary061_x264117.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_880_x264534.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x264574.0.jpg,crime
dataset/ImageDataset/crime/Burglary076_x264120.0.jpg,crime
dataset/ImageDataset/crime/Burglary075_x264170.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641140.0.jpg,normal
dataset/ImageDataset/crime/Burglary079_x2649.0.jpg,crime
dataset/ImageDataset/crime/Stealing084_x264361.0.jpg,crime
dataset/ImageDataset/crime/Burglary084_x26483.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x264112.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2642838.0.jpg,normal
dataset/ImageDataset/crime/Stealing037_x2645.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641690.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2643050.0.jpg,normal
dataset/ImageDataset/crime/Stealing045_x264311.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641198.0.jpg,normal
dataset/ImageDataset/crime/Burglary093_x2644.0.jpg,crime
dataset/ImageDataset/crime/Stealing088_x264299.0.jpg,crime
dataset/ImageDataset/crime/Stealing088_x26452.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x264362.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641370.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_453_x26451.0.jpg,normal
dataset/ImageDataset/crime/Burglary065_x264237.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x2641092.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_417_x26425.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_783_x264184.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_887_x264131.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_831_x2645.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_778_x2644.0.jpg,normal
dataset/ImageDataset/crime/Stealing042_x26430.0.jpg,crime
dataset/ImageDataset/crime/Stealing053_x264371.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x2641048.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_871_x26447.0.jpg,normal
dataset/ImageDataset/crime/Burglary082_x2648.0.jpg,crime
dataset/ImageDataset/crime/Burglary080_x26435.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_877_x26428.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x26442.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_877_x264240.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x264776.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642922.0.jpg,normal
dataset/ImageDataset/crime/Stealing077_x264105.0.jpg,crime
dataset/ImageDataset/crime/Stealing077_x264577.0.jpg,crime
dataset/ImageDataset/crime/Stealing084_x264294.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x26469.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_887_x264186.0.jpg,normal
dataset/ImageDataset/crime/Stealing068_x26482.0.jpg,crime
dataset/ImageDataset/crime/Burglary088_x264138.0.jpg,crime
dataset/ImageDataset/crime/Burglary052_x264276.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x264177.0.jpg,crime
dataset/ImageDataset/crime/Burglary080_x26411.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_940_x264589.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2642446.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641458.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_478_x26440.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x264226.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x264764.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_780_x26411.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2641642.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x2641490.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_912_x2645.0.jpg,normal
dataset/ImageDataset/crime/Stealing058_x26477.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_778_x26412.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2642900.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2643450.0.jpg,normal
dataset/ImageDataset/crime/Burglary092_x26420.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2643587.0.jpg,normal
dataset/ImageDataset/crime/Stealing012_x26455.0.jpg,crime
dataset/ImageDataset/crime/Stealing012_x2647.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641217.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264333.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_798_x264172.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2643386.0.jpg,normal
dataset/ImageDataset/crime/Burglary089_x26493.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_943_x26426.0.jpg,normal
dataset/ImageDataset/crime/Burglary066_x26444.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_696_x26444.0.jpg,normal
dataset/ImageDataset/crime/Stealing044_x26489.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_893_x264165.0.jpg,normal
dataset/ImageDataset/crime/Burglary088_x264119.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_182_x264107.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_944_x264106.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2642945.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642028.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264375.0.jpg,crime
dataset/ImageDataset/crime/Stealing058_x26485.0.jpg,crime
dataset/ImageDataset/crime/Stealing069_x26416.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2641312.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x264393.0.jpg,normal
dataset/ImageDataset/crime/Stealing002_x26438.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_940_x264391.0.jpg,normal
dataset/ImageDataset/crime/Stealing013_x264236.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x264826.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x264762.0.jpg,crime
dataset/ImageDataset/crime/Stealing086_x264479.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2641234.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_702_x26415.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_182_x264100.0.jpg,normal
dataset/ImageDataset/crime/Burglary079_x264137.0.jpg,crime
dataset/ImageDataset/crime/Stealing003_x26437.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_940_x2641033.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_352_x26462.0.jpg,normal
dataset/ImageDataset/crime/Burglary065_x26479.0.jpg,crime
dataset/ImageDataset/crime/Burglary076_x264406.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_603_x264102.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x26430.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641778.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_886_x26481.0.jpg,normal
dataset/ImageDataset/crime/Stealing077_x264560.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_896_x26461.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642449.0.jpg,normal
dataset/ImageDataset/crime/Burglary079_x264430.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x264579.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_944_x264189.0.jpg,normal
dataset/ImageDataset/crime/Burglary091_x26486.0.jpg,crime
dataset/ImageDataset/crime/Burglary096_x264167.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_866_x26418.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_453_x264140.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_871_x264109.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_310_x26477.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2641987.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x264730.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_576_x26494.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2641913.0.jpg,normal
dataset/ImageDataset/crime/Stealing086_x264491.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_914_x26417.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642765.0.jpg,normal
dataset/ImageDataset/crime/Stealing068_x26464.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x264570.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_182_x26481.0.jpg,normal
dataset/ImageDataset/crime/Stealing028_x26454.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_783_x264150.0.jpg,normal
dataset/ImageDataset/crime/Burglary052_x2649.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2643067.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264517.0.jpg,crime
dataset/ImageDataset/crime/Stealing011_x2647.0.jpg,crime
dataset/ImageDataset/crime/Stealing070_x26420.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x264892.0.jpg,crime
dataset/ImageDataset/crime/Stealing013_x26420.0.jpg,crime
dataset/ImageDataset/crime/Burglary088_x264161.0.jpg,crime
dataset/ImageDataset/crime/Stealing037_x26426.0.jpg,crime
dataset/ImageDataset/crime/Stealing013_x264268.0.jpg,crime
dataset/ImageDataset/crime/Stealing068_x264220.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x2641315.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_929_x2642.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x264707.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x264751.0.jpg,normal
dataset/ImageDataset/crime/Stealing088_x264217.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_925_x26455.0.jpg,normal
dataset/ImageDataset/crime/Stealing088_x26427.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_182_x26415.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2642943.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642110.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264846.0.jpg,crime
dataset/ImageDataset/crime/Stealing089_x264425.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x264200.0.jpg,normal
dataset/ImageDataset/crime/Stealing003_x26483.0.jpg,crime
